Potential Accident Level Encoded,Genre_Female,Genre_Male,Employee or Third Party_Employee,Employee or Third Party_Third Party,Employee or Third Party_Third Party (Remote),"Critical Risk_
Not applicable",Critical Risk_Bees,Critical Risk_Blocking and isolation of energies,Critical Risk_Burn,Critical Risk_Chemical substances,Critical Risk_Confined space,Critical Risk_Cut,Critical Risk_Electrical Shock,Critical Risk_Electrical installation,Critical Risk_Fall,Critical Risk_Fall prevention,Critical Risk_Fall prevention (same level),Critical Risk_Individual protection equipment,Critical Risk_Liquid Metal,Critical Risk_Machine Protection,Critical Risk_Manual Tools,Critical Risk_Others,Critical Risk_Plates,Critical Risk_Poll,Critical Risk_Power lock,Critical Risk_Pressed,Critical Risk_Pressurized Systems,Critical Risk_Pressurized Systems / Chemical Substances,Critical Risk_Projection,Critical Risk_Projection of fragments,Critical Risk_Projection/Burning,Critical Risk_Projection/Choco,Critical Risk_Projection/Manual Tools,Critical Risk_Suspended Loads,Critical Risk_Traffic,Critical Risk_Vehicles and Mobile Equipment,Critical Risk_Venomous Animals,Critical Risk_remains of choco,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,Cleaned_Description
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,parking equipment maintenance workshop mechanic ask operator equipment washing operator start reverse gear cab door fully open reach washing area meter behind brake cabin door close untimely hit face cause minor injury area mechanic floor level safe place
5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,circumstance worker abratech company putty work inside conditioning tank meter deep cover platform metal grating grate upper part employee hyt company carry maneuver transfer pump help manual tick work hooked beam drag pump metal grating grate suddenly pump hooked metal grate grate try release it metal grid grate kg cm fall inside tank hit diagonal channel inside tank impact right arm worker rub helmet second worker crouch area bomb move marked tape lookout
5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,circumstance worker abratech company putty work inside conditioning tank meter deep cover platform metal grating grate upper part employee hyt company carry maneuver transfer pump help manual tick work hooked beam drag pump metal grating grate suddenly pump hooked metal grate grate try release it metal grid grate kg cm fall inside tank hit diagonal channel inside tank impact right arm worker rub helmet second worker crouch area bomb move marked tape lookout
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,access santa novo area order open chop general move ahead team order open access come area steep slope gravel presence certain place access employee slip come unbalanced moment machete leave hand come slip right leg knee cause cut 3 cm
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,perform sleeve removal maneuver hole meter deep general press lock nut rod jack hold entire weight rod maneuver lock procedure effective weight rod secure steel wire rope probe winch moment driller release brake winch inefficacy lock chestnut aid monkey cause slide rod auxiliary prepared manual unlock rod hold faucet key firmly probe tower composition shift stem slide hand shift downward cause left hand strike base probe tower structure cause cut 4th 5th quirodactyl employee take hospital go medical care wound suture stitch remove day activity
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,trip vehicle end work collaborator step object identify come pierce sole boot cause small hole sole left foot collaborator perforation possibly stump wood area cover collaborator pasture graze recently near residence
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,workshop level box mechanic manipulate steel plate 60 cm x40 cm 5 cm place gutter workshop able remove scaler plate slide restrict right ring finger gable plate cause injury collaborator glove time accident
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,open suction valve bo acid pump cable pump come loose press 5th finger employee leave hand tubing cause fracture distal phalanx photo
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,worker carry disassembly scaffold body pulpomatic thickener d2251 dismantle base scaffold locate approximately meter high floor sump rivet anchor support platform break cause fall worker impact right knee support anchor horizontal scaffold structure
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee report handle air conditioning press 2nd right chirodactilo cause contusion
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,park van cluster wooden sleeper board driver descend step board iron nail protruded long identify board submerge puddle water accident cause minor wound sole left foot time accident worker wear safety boot
